"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"184","I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",FALSE,13804,NA,2016-02-27 16:08:40,FALSE,NA,"703612722991075328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3941,FALSE,FALSE,NA,NA
"185","I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",FALSE,13396,NA,2016-02-27 16:04:35,FALSE,NA,"703611696233852929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4228,FALSE,FALSE,NA,NA
"186","Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!",FALSE,10280,NA,2016-02-27 15:49:52,FALSE,NA,"703607992424345602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",2494,FALSE,FALSE,NA,NA
"187","I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!",FALSE,18329,NA,2016-02-27 15:25:07,FALSE,NA,"703601762876305409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",6224,FALSE,FALSE,NA,NA
"188","Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!",FALSE,10505,NA,2016-02-27 15:20:33,FALSE,NA,"703600613897023488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3139,FALSE,FALSE,NA,NA
"189","What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG",FALSE,10522,NA,2016-02-27 02:08:18,FALSE,NA,"703401239266996225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4094,FALSE,FALSE,NA,NA
"190","Thank you Texas! 10,000 amazing 
supporters! #Trump2016 
#MakeAmericaGreatAgain https://t.co/T2cBdktPbp",FALSE,12617,NA,2016-02-26 21:34:21,FALSE,NA,"703332298821775360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4409,FALSE,FALSE,NA,NA
"191","Never let them see you sweat! https://t.co/qygVFf6JFF",FALSE,21802,NA,2016-02-26 21:11:30,FALSE,NA,"703326546686115840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9956,FALSE,FALSE,NA,NA
"192","Thank you for your support &amp; 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18",FALSE,19773,NA,2016-02-26 21:07:16,FALSE,NA,"703325481265815553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6543,FALSE,FALSE,NA,NA
"193","They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!",FALSE,11425,NA,2016-02-26 20:52:02,FALSE,NA,"703321647701307392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3733,FALSE,FALSE,NA,NA
