"","text","created","isRetweet","longitude","latitude"
"394","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:53:02",TRUE,NA,NA
"395","RT @realDonaldTrump: Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson j…","2016-03-11 01:51:17",TRUE,NA,NA
"396","RT @realDonaldTrump: Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson j…","2016-03-11 01:48:56",TRUE,NA,NA
"397","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:42:46",TRUE,NA,NA
"398","RT @realDonaldTrump: Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson j…","2016-03-11 01:42:03",TRUE,NA,NA
"399","Ben Carson expected to endorse Donald Trump for president tomorrow https://t.co/feNPM2KYXS","2016-03-11 01:37:13",FALSE,-96.77401775,32.79755357
"400","Ben Carson appears poised to endorse Donald Trump https://t.co/dDb0bCasl8","2016-03-11 01:37:07",FALSE,-118.24533538,34.05161048
"401","Sources say Ben Carson will endorse Donald Trump on Friday. DETAILS: WCCB news https://t.co/PfUdlbgcjr","2016-03-11 01:37:07",FALSE,-80.84079342,35.22483977
"402","“@CarlAlgotsson: Election 2016: Ben Carson to endorse Donald Trump: Sources 03/10/16 | MSNBC | https://t.co/NMrSdXui5J  @msnbc Dumb &amp; Dumber","2016-03-11 01:32:20",FALSE,-74.31566799,42.08820867
"403","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:28:48",TRUE,NA,NA
"404","REPORT: Ben Carson to endorse Donald Trump Friday https://t.co/sqp6o9M92u","2016-03-11 01:25:10",FALSE,-86.15650321,39.76690667
"405","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:25:02",TRUE,NA,NA
"406","Ben Carson to endorse Donald Trump on Friday abc15 https://t.co/fvstmRQoVU","2016-03-11 01:20:05",FALSE,-112.09379298,33.46889822
"407","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:17:46",TRUE,NA,NA
"408","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:17:09",TRUE,NA,NA
"409","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:14:25",TRUE,NA,NA
"410","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:12:54",TRUE,NA,NA
"411","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:11:42",TRUE,NA,NA
"412","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:11:09",TRUE,NA,NA
"413","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:09:43",TRUE,NA,NA
"414","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:09:17",TRUE,NA,NA
"415","Ben Carson plans to endorse Donald Trump https://t.co/SdMSWcHVh3","2016-03-11 01:09:17",FALSE,-74.00001602,40.71669795
"416","Retired neurosurgeon Ben Carson endorses failed steak salesman Donald Trump https://t.co/10LHXiq7pb","2016-03-11 01:09:15",FALSE,-74.00001602,40.71669795
"417","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:08:33",TRUE,NA,NA
"418","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:05:02",TRUE,NA,NA
"419","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:04:45",TRUE,NA,NA
"420","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:04:35",TRUE,NA,NA
"421","Uncle Ruckus ass Nigga RT @NBCNews: JUST IN: Ben Carson to endorse Donald Trump, sources say https://t.co/JwFl28GsRV https://t.co/gwY1pAzzNI","2016-03-11 01:03:31",FALSE,-90.124695,32.488404
"422","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:03:00",TRUE,NA,NA
"423","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:02:07",TRUE,NA,NA
"424","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:00:26",TRUE,NA,NA
"425","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:00:08",TRUE,NA,NA
"426","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 01:00:02",TRUE,NA,NA
"427","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 00:59:37",TRUE,NA,NA
"428","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 00:59:10",TRUE,NA,NA
"429","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 00:58:27",TRUE,NA,NA
"430","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 00:56:05",TRUE,NA,NA
